country,vat_type,category_id,rate_type,rate_value,comment
EL,REDUCED,FOODSTUFFS,REDUCED_RATE,6.0,"For tariff headings 1213, 1214 and 1005, 1103, 1104 reduced rate applies only straw and husks of raw cereals, whether or not chopped, ground, pressed or pelleted,  Sweden turnips (turnips), fodder beet, fodder roots, fodder (FOIN, LUZERNE), clovers, fodder cabbage, fodder for lupine, vetch and similar livestock products, whether or not agglomerated in the form of pellets and Corn"
EL,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,6.0,"For tariff heading 2207 reduced rate applies only on denatured ethyl alcohol which is intended as a raw material for the production of antiseptics and pure ethyl alcohol, non-denatured, of agricultural origin, 95% alcoholic strength, available bottled at retail"
EL,REDUCED,FOODSTUFFS,REDUCED_RATE,6.0,"For tariff headings 2301, 2302, 2303, 2304, 2305, 2306, 2307, 2308 reduced rate applies only on residues and wastes of industrial foodstuffs"
EL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,6.0,"For tariff headings of goods intended for the service of persons with vision disabilities , the reduced rate applies only on wristwatches (Braille) (9102), on writing boards (Braille), measures (Braille) (9017), electronic sticks (6602), 4 track cassette tapes (Braille) (8519), Braille display (8528), scanner (8471), Braille note taker (8472)"
EL,REDUCED,FOODSTUFFS,REDUCED_RATE,6.0,"For tariff heading 2309 reduced rate applies only on foods prepared for animals, excluding food for dogs or cats"
EL,REDUCED,SUPPLY_GAS,REDUCED_RATE,6.0,Reduced rate applies only on supply of natural gas of tariff heading 2711
EL,REDUCED,SUPPLY_ELECTRICITY,REDUCED_RATE,6.0,
EL,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,6.0,Reduced rate applies only on medicaments for human medicine of tariff heading 3003 and 3004 and vaccines and immunological products for human medicine of tariff heading 3002
EL,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,6.0,Fertilizers
EL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,6.0,"Reduced rate applies only on dialysis filters, hemodialysis, hemodialysis and plasmapheresis of tariff heading 9018 and  lines dialysis, hemodialysis, hemodialysis and plasmapheresis of tariff heading 9018."
EL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,6.0,"For tariff heading 9018, reduced rate applies only on defibrillators"
EL,REDUCED,LOAN_LIBRARIES,REDUCED_RATE,6.0,On line publications of audiovisual books
EL,REDUCED,CULTURAL_EVENTS,REDUCED_RATE,6.0,The reduced rate applies on admission to cinemas
EL,REDUCED,MEDICAL_CARE,REDUCED_RATE,6.0,The performance of radiotherapy operations - defined in a specific Ministerial Decision - in so far as they are not exempt pursuant to Article 27 of the Greek VAT Code
EL,REDUCED,CULTURAL_EVENTS,REDUCED_RATE,6.0,The reduced rate applies on admission to theatres' plays and to concerts
EL,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,13.0,
EL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,13.0,"•For tariff headings of goods intended for the service of persons with disabilities needs,the reduced rate applies only on connection and drainage line, drainage bags (3926), coupling cartridges, clamp (claws) (9018), peritoneal suitcase SMART PD CASE (9018, 4202), consumables for colostomies (3006)"
EL,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,13.0,"For tariff heading 3808, excluded insect repellents, disinfectants for household uses, insecticides and cockroaches presented in propellant or powder bottles for household use"
EL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,13.0,"•For tariff headings of goods intended for the service of persons with disabilities needs, the reduced rate applies only on toilet Lift, handicapped bathtubs (3922), on swimsuit mastectomy, mastectomy bra (6212, 6112, 6211)"
EL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,13.0,"For tariff headings of goods intended for the service of persons with disabilities needs, the reduced rate applies only on bathroom Seats (3922, 9401), chain pump for mediterranean anemia (9018), tracheostomy system tracheotomy filters (9018), walker (6602, 9021), tripod (6602, 9021)"
EL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,13.0,"•For tariff headings of goods intended for the service of persons with disabilities needs, the reduced rate applies only on filter bags for liquid filtration collection (3926),Y connectors, venipuncture kit during dialysis (9018), bicarbonate cartridges (2836), titanium binder (9018, 8108)"
EL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,13.0,"•For tariff headings of goods intended for the service of persons with disabilities needs, the reduced rate applies only on  socks or KG (6115,6217), stump socks (6307)"
EL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,13.0,"•For tariff heading 8428, reduced rate applies only on special lifting equipment (stairs, lifts, machinery up and down disabled and the like), used for service for the disabled
•For tariff heading 8714, reduced rate applies only on wheelchair spare parts and back"
EL,REDUCED,TRANSPORT_PASSENGERS,REDUCED_RATE,13.0,For tariff heading 6506 reduced rate applies only on bicycle safety headgear (bicycle helmets)
EL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,13.0,"For tariff heading 9018, reduced rate applies only on contraceptives called ""intrauterine contraceptives"", catheters for human medical use, feeding syringes, blood pressure gauges talking, needles (for insulin pens), artificial kidney needles, insulin injection devices"
EL,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,13.0,"For tariff heading 9021, reduced rate applies only on orthopedic articles and apparatus, including medical bands, bandages and crutches, narthexes, supports and other articles and apparatus for fractures, supplies and appliances intent, devices to facilitate hearing in the deaf and others devices held by hand, carried by persons or introduced to the human body in order to make up for a deficiency or treatment of a disability. The  parts and accessories of above goods are excluded"
EL,REDUCED,CHILDREN_CAR_SEATS,REDUCED_RATE,13.0,"For tariff headings of goods for baby safety and protection, the reduced rate applies only on absorbent diapers for babies, of any material (9619) and car seats for children and their parts (9401)"
EL,REDUCED,PICTURES,REDUCED_RATE,13.0,"Reduced rate applies on tariff heading 9701 for import of art objects, collections or antiquities and delivery of objects of artistic value provided by their creator or successors"
EL,REDUCED,IMPRESSIONS,REDUCED_RATE,13.0,"Reduced rate applies on tariff heading 9702 for import of art objects, collections or antiquities and delivery of objects of artistic value provided by their creator or successors"
EL,REDUCED,SCULPTURE_CASTS,REDUCED_RATE,13.0,"Reduced rate applies on tariff heading 9703 for import of art objects, collections or antiquities and delivery of objects of artistic value provided by their creator or successors"
EL,REDUCED,POSTAGE,REDUCED_RATE,13.0,"Reduced rate applies on tariff heading 9704 for import of art objects, collections or antiquities and delivery of objects of artistic value provided by their creator or successors"
EL,REDUCED,ZOOLOGICAL,REDUCED_RATE,13.0,"Reduced rate applies on tariff heading 9705 for import of art objects, collections or antiquities and delivery of objects of artistic value provided by their creator or successors"
EL,REDUCED,100_YEARS_OLD,REDUCED_RATE,13.0,"Reduced rate applies on tariff heading 9706 for import of art objects, collections or antiquities and delivery of objects of artistic value provided by their creator or successors"
EL,REDUCED,TRANSPORT_PASSENGERS,REDUCED_RATE,13.0,The reduced rate applies ONLY to transport of passengers and their luggage.
EL,REDUCED,ACCOMMODATION,REDUCED_RATE,13.0,"In this category, also the short-term accommodation (airbnb type) is included, only in the case where the lessor is (a) a legal entity or (b) natural person, who shall supply at least 3 immovable properties (e.g. house, flat, rooms in a flat etc) in order to be included. In ALL other cases of short-term accommodation (i.e. NATURAL persons that supply 1 or 2 immovable properties) this service is VAT exempted."
EL,REDUCED,RESTAURANT,REDUCED_RATE,13.0,"The reduced rate (RR) applies to restaurant and catering services, excluding night clubs. Moreover, the RR applies to the delivery or take-away of non-alcoholic beverages (nAB) from companies that are dealing with restaurant and catering services. The standard rate still applies to alcoholic beverages IN ANY CASE (i.e. serving, delivery or take away) and ONLY in the serving of nAB"
EL,REDUCED,SPORTING_EVENTS,REDUCED_RATE,13.0,The reduced rate rate applies ONLY on the use of gym's services
EL,REDUCED,CULTURAL_EVENTS,REDUCED_RATE,13.0,The reduced rate applies on dancing schools
EL,REDUCED,DOMESTIC_CARE,REDUCED_RATE,13.0,
EL,REDUCED,CULTURAL_EVENTS,REDUCED_RATE,13.0,The reduced rate applies on admission to zoos
EL,REDUCED,SOCIAL_WELLBEING,REDUCED_RATE,13.0,"The supply of services by old people’s homes etc in the framework of social wellbeing, in so far as they are not exempt pursuant to Article 27 of the Greek VAT Code"
EL,REDUCED,REGION,REDUCED_RATE,17.0,"The Aegean Islands of Leros, Lesvos, Kos,  Samos and Chios (L. 4811/2021 and Ministerial Decision A 1150/2021)"
EL,REDUCED,NON_OWNED_RESIDENCY_RENOVATION,SUPER_REDUCED_RATE,4.0,"Applies to contract-based works that are solely connected with the removal of architectural barriers that hinder the mobility of persons with disabilities, in private or public buildings, or buildings of public interest."
EL,REDUCED,FOODSTUFFS,REDUCED_RATE,13.0,"•For tariff headings 2103, 2104 reduced rate applies only on dough for puffing dough, prepared,preparations for sauces and sauces prepared, mustard prepared, preparations for soups and broths, prepared soups and broths, ice creams even if they contain cocoa
•For tariff heading 2201 reduced rate applies only on waters , including natural or artificial mineral waters, without added sugar or other sweetening matter, not flavored, not gas, ice and snow"
EL,REDUCED,FOODSTUFFS,REDUCED_RATE,13.0,"For tariff heading 2106 reduced rate applies only on food preparations not elsewhere specified or included, with the exception of food supplements in any form and compound alcohol preparations, other than those based on fragrant substances, of a kind used in the manufacture of beverages"
EL,REDUCED,SUPPLY_WATER,REDUCED_RATE,13.0,
EL,REDUCED,FOODSTUFFS,REDUCED_RATE,13.0,"•For tariff heading 2202 reduced rate applies only on non-alcoholic beverages, without added alcohol in any proportion
• For tariff heading 2201 reduced rate applies only on aerated waters"
ES,REDUCED,FOODSTUFFS,REDUCED_RATE,10.0,As from 01/01/2021 sugar-sweetened beverages are subject to the standard VAT rate (21%)
ES,REDUCED,SUPPLY_WATER,REDUCED_RATE,10.0,
ES,REDUCED,SUSTAINABLE_ENERGY,REDUCED_RATE,10.0,"2026. Temporary use (1st Aug to 30th Sep) for certain electricity supplies, natural gas supply, wood used as firewood ."
ES,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,10.0,products used for contraception and sanitary protection will be taxed at a VAT reduced 4% VAT rate from now on (see below)
ES,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,10.0,
ES,REDUCED,TAPESTRIES,REDUCED_RATE,10.0,
ES,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,10.0,excluding 9018 90 30 subject to 4%
ES,REDUCED,PICTURES,REDUCED_RATE,10.0,
ES,REDUCED,IMPRESSIONS,REDUCED_RATE,10.0,
ES,REDUCED,PHOTOGRAPHS,REDUCED_RATE,10.0,9702.00.00
ES,REDUCED,SCULPTURES,REDUCED_RATE,10.0,
ES,REDUCED,SCULPTURE_CASTS,REDUCED_RATE,10.0,9703.00.00
ES,REDUCED,CERAMICS,REDUCED_RATE,10.0,9703.00.00
ES,REDUCED,ENAMELS,REDUCED_RATE,10.0,9703.00.00
ES,REDUCED,POSTAGE,REDUCED_RATE,10.0,9704.00.00
ES,REDUCED,ZOOLOGICAL,REDUCED_RATE,10.0,9705.00.00
ES,REDUCED,100_YEARS_OLD,REDUCED_RATE,10.0,9706.00.00
ES,REDUCED,STREET_CLEANING,REDUCED_RATE,10.0,
ES,REDUCED,PRIVATE_DWELLINGS,REDUCED_RATE,10.0,
ES,REDUCED,TRANSPORT_PASSENGERS,REDUCED_RATE,10.0,
ES,REDUCED,ACCOMMODATION,REDUCED_RATE,10.0,
ES,REDUCED,RESTAURANT,REDUCED_RATE,10.0,
ES,REDUCED,CULTURAL_EVENTS,REDUCED_RATE,10.0,
ES,REDUCED,SPORTING_EVENTS,REDUCED_RATE,10.0,The 10% rate only applies to the amateur sporting events.
ES,REDUCED,SOCIAL_WELLBEING,REDUCED_RATE,10.0,The 10% rate only applies to not accessory supply of good. The supply of services is exempted
ES,REDUCED,EXEMPTION_SUPERREDUCED,SUPER_REDUCED_RATE,4.0,-
FI,REDUCED,NEWSPAPERS,REDUCED_RATE,10.0,Electronically supplied products are taxed with the reduced rate from the beginning of July 2019.
FI,REDUCED,PERIODICALS,REDUCED_RATE,10.0,Electronically supplied products are taxed with the reduced rate from the beginning of July 2019.
FI,REDUCED,FOODSTUFFS,REDUCED_RATE,13.5,"Excluding live animals and tap water. As a main rule, regarding groups 07, 10, 12 and 15, products used for sowing are excluded. Regarding group 15 products used for industrial uses other than the manufacture of foodstuffs for human or animal consumption are excluded."
FI,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,13.5,"Restricted to medicines in the meaning of The Medicines Act. Including herbal medicinal products and homeopathic preparations in so far they, according to the registration due to The Med. Act may be sold only at pharmacies. Also including clinical foodstuffs as well as basic creams and ointments in so far they are eligible for reimbursement in accordance with the The Health Insurance Act. Female sanitary protection and incontinence articles and napkins for babies taxed with the reduced rate."
